0.324276	0.630766	0.371581	0.330414	0.242394	0.383949	0.445698	0.230207	0.461045	0.487226	0.230658	0.282567	0.301706	0.152749	0.248894	0.311456	0.315428	0.336643	0.432157	0.280672	0.397581	0.355241	0.293852	0.424754	0.118534	0.441184	0.563059	0.287804	0.499865	0.489031
0.324095	0.199603	0.29322	0.157263	0.190756	0.278866	0.320574	0.212603	0.318769	0.300984	0.494448	0.29322	0.223075	0.404712	0.424754	0.207096	0.482712	0.248894	0.548614	0.581114	0.307845	0.45292	0.365261	0.218471	0.580211	0.5766	0.381692	0.389636	0.476393	0.274713
0.275345	0.535073	0.379074	0.347838	0.433962	0.489934	0.405164	0.290512	0.457434	0.409317	0.563059	0.41699	0.281936	0.326081	0.344227	0.570281	0.207457	0.647016	0.562156	0.449309	0.181547	0.315699	0.50167	0.314164	0.27354	0.435768	0.196172	0.29963	0.398393	0.399296
0.241401	0.350907	0.419067	0.35822	0.372032	0.484517	0.404351	0.243748	0.428546	0.377629	0.274352	0.41681	0.343956	0.203485	0.271283	0.622642	0.6416	0.245915	0.150943	0.465559	0.279859	0.308658	0.256838	0.159159	0.28004	0.436671	0.427282	0.462851	0.572086	0.578406
0.453823	0.251151	0.480906	0.251061	0.223707	0.34522	0.63528	0.32581	0.188499	0.416719	0.308658	0.431254	0.382053	0.206554	0.460143	0.308928	0.324546	0.497156	0.24429	0.293581	0.275977	0.40715	0.467365	0.535975	0.317956	0.443893	0.29638	0.455629	0.507087	0.342512
0.495351	0.257651	0.411032	0.319401	0.26072	0.2377	0.422858	0.476393	0.547711	0.443893	0.330505	0.481809	0.349643	0.288435	0.308838	0.244019	0.329692	0.27697	0.320845	0.259908	0.332581	0.454726	0.427372	0.353525	0.282116	0.399115	0.121874	0.456532	0.28654	0.517017
0.29972	0.359484	0.369595	0.318498	0.280401	0.245644	0.418435	0.503476	0.15636	0.292949	0.198881	0.272727	0.308026	0.275165	0.363456	0.585628	0.332491	0.314977	0.255936	0.219915	0.433962	0.340977	0.331137	0.141284	0.46917	0.451115	0.34522	0.246276	0.49174	0.423129
0.466462	0.383768	0.304956	0.50799	0.543198	0.201679	0.264422	0.232464	0.428546	0.190395	0.187054	0.390358	0.496253	0.330866	0.438476	0.504378	0.41708	0.573892	0.570281	0.36824	1	0.65785	0.514309	0.602781	0.375914	0.59285	0.256026	0.289699	0.523337	0.412476
0.356775	0.471879	0.489031	0.461045	0.624447	0.540489	0.762571	0.454726	0.29322	0.42006	0.381782	0.460143	0.495351	0.337637	0.65153	0.51792	0.493545	0.442087	0.362372	0.351449	0.399386	0.46917	0.461948	0.640697	0.255936	0.307394	0.426198	0.322651	0.271915	0.307665
0.389546	0.359574	0.376546	0.326262	0.291415	0.264422	0.195721	0.388463	0.272005	0.359032	0.258193	0.340074	0.430351	0.258193	0.28979	0.360928	0.421233	0.197346	0.470976	0.517017	0.526948	0.407782	0.288165	0.588336	0	0.792037	0.181768	0.431017	0.811361	0.347893
0.461996	0.274891	0.445126	0.533157	0.67548	0.145114	0.33685	0.694497	0.247899	0.643887	0.42979	0.161401	0.560763	0.255567	0.189896	0.330102	0.139685	0.595424	0.254033	0.387461	0.638672	0.513527	0.26753	0.461076	0.295442	0.519355	0.405558	0.399423	0.467824	0.418747
0.350347	0.277345	0.05607	0.097939	0.325502	0.125544	0.314153	0.612294	0.38102	0.261702	0.457702	0.122845	0.31814	0.219434	0.176676	0.092878	0.126403	0.086283	0.396049	0.157751	0.108429	0.329182	0.359242	0.056776	0.102264	0.187811	0.215478	0.556469	0.208975	0.327649
0.394209	0.178977	0.084749	0.373965	0.101098	0.256181	0.410159	0.501871	0.33317	0.150021	0.198945	0.261702	0.598798	1	0.23336	0.227716	0.411386	0.75799	0.489909	0.160328	0.263542	0.24566	0.310472	0.230262	0.351267	0.204527	0.258328	0.095608	0.191001	0.416907
0.343292	0.157015	0.103153	0.17137	0.290534	0.201613	0.172689	0.064413	0.237992	0.203668	0.481934	0.2525	0.149592	0.789583	0.142231	0.198331	0.311392	0.625483	0.340225	0.192105	0.181308	0.321821	0.446353	0.477946	0.146739	0.145605	0.277958	0.81995	0.277652	0.165235
0.128765	0.181707	0.186798	0.494816	0.427949	0.232225	0.315686	0.334397	0.230783	0.23836	0.117263	0.127508	0.151862	0.340838	0.289001	0.066376	0.289307	0.23152	0.232225	0.098184	0.338077	0.461996	0.298509	0.253727	0.136127	0.173333	0.340838	0.431017	0.097387	0.201215
0.145421	0.451261	0.162107	0.101313	0.054598	0.290534	0.30403	0.451567	0.251886	0.291761	0.104718	0.116496	0.222195	0.432243	0.182412	0.154684	0.133427	0.41752	0.116711	0.072511	0.071713	0.337464	0.417827	0	0.056316	0.527636	0.809214	0.210447	0.190694	0.263235
0.084565	0.200294	0.128918	0.111159	0.163027	0.680694	0.143028	0.012453	0.355561	0.54788	0.105147	0.329182	0.205632	0.378566	0.310472	0.188608	0.308018	0.57978	0.482854	0.265076	0.234648	0.162383	0.164591	0.395436	0.131648	0.354027	0.152199	0.405558	0.292068	0.341145
0.405865	0.294522	0.121741	0.341145	0.28716	0.207748	0.306178	0.201337	0.309858	0.093737	0.174406	0.177412	0.276731	0.171493	0.492362	0.422735	0.057512	0.050181	0.269983	0.065916	0.15358	0.456475	0.196614	0.259248	0.338691	0.143918	0.044629	0.346973	0.149347	0.418441
0.123704	0.07932	0.353414	0.162444	0.18005	0.433164	0.124318	0.507699	0.259861	0.304951	0.332863	0.573339	0.641126	0.895712	0.443286	0.274278	0.133489	0.331023	0.112815	0.216459	0.291148	0.292375	0.193884	0.131311	0.33593	0.022606	0.173916	0.542053	0.084381	0.156095
0.161708	0.059321	0.121036	0.064843	0.17637	0.386234	0.073677	0.38286	0.493283	0.234403	0.069873	0.250659	0.054935	0.302804	0.094166	0.454635	0.241856	0.184191	0.113613	0.197994	0.131372	0.085363	0.121956	0.100669	0.14904	0.444206	0.25158	0.504325	0.14539	0.176554
0.115024	0.10162	0.036133	0.051408	0.055119	0.101681	0.048371	0.184345	0.123643	0.119901	0.058156	0.039077	0.283173	0.545427	0.0465	0.281332	0.203239	0.211521	0.515674	0.14131	0.175633	0.103307	0.059935	0.345132	0.33409	0.361082	0.285627	0.148488	0.077296	0.069444
0.264462	0.246212	0.370591	0.165266	0.33409	0.289921	0.223606	0.219588	0.351267	0.163886	0.221489	0.118275	0.179191	0.121097	0.310472	0.051899	0.665665	0.665358	0.2402	0.126557	0.258941	0.340531	0.109012	0.176676	0.123244	0.021839	0.136035	0.184467	0.200294	0.115269
0.287467	0.452488	0.160634	0.203178	0.539906	0.39973	0.153242	0.405251	0.270597	0.136065	0.381633	0.449727	0.085516	0.172075	0.601251	0.281332	0.15769	0.269677	0.338384	0.203576	0.144102	0.18051	0.088737	0.282253	0.344825	0.171891	0.168395	0.419668	0.580701	0.239863
0.104994	0.292375	0.213392	0.086805	0.13171	0.730691	0.101343	0.182842	0.211582	0.080762	0.169376	0.201307	0.195632	0.340531	0.140728	0.103521	0.179928	0.126219	0.254954	0.081805	0.18962	0.129471	0.422428	0.118275	0.123919	0.177412	0.503711	0.298816	0.292375	0.196154
0.060548	0.251273	0.116711	0.058156	0.079259	0.623029	0.344212	0.397276	0.366603	0.157536	0.28808	0.182351	0.121373	0.134716	0.111742	0.281946	0.280719	0.146617	0.077419	0.318447	0.223299	0.343599	0.213238	0.179805	0.300963	0.266916	0.243329	0.138396	0.224035	0.10711
0.168333	0.203546	0.100209	0.09616	0.082449	0.281026	0.550334	0.100761	0.120146	0.12441	0.315686	0.274584	0.107049	0.555242	0.395436	0.132507	0.124594	0.202779	0.044783	0.26845	0.194191	0.280412	0.103705	0.192933	0.521195	0.18097	0.10392	0.294829	0.184621	0.338998
0.404024	0.146003	0.3847	0.224679	0.158702	0.100055	0.13125	0.33593	0.064567	0.102356	0.196522	0.349733	0.174591	0.344519	0.444819	0.358935	0.456168	0.273357	0.331636	0.627323	0.616588	0.293908	0.269063	0.146433	0.51414	0.236887	0.094411	0.391142	0.214097	0.204251
0.201245	0.323354	0.342372	0.450034	0.283173	0.3163	0.586528	0.075916	0.268757	0.198791	0.174652	0.289614	0.13401	0.239771	0.216889	0.238482	0.230507	0.163088	0.343292	0.239679	0.473959	0.294522	0.4166	0.090178	0.308325	0.284093	0.317833	0.161831	0.151494	0.252807
0.147506	0.093737	0.187964	0.094841	0.143059	0.07021	0.19189	0.070425	0.112478	0.119195	0.175449	0.170726	0.093031	0.348506	0.253727	0.285933	0.04969	0.580701	0.626403	0.296055	0.257714	0.25434	0.790197	0.074351	0.70314	0.203608	0.462512	0.565604	0.463918	0.369728
0.264058	0.219447	0.435567	0.532568	0.077296	0.233224	0.483833	0.232849	0.498594	0.384021	0.173266	0.403468	0.346532	0.156139	0.107029	0.06926	0.486645	0.257029	0.35731	0.522259	0.33388	0.34911	0.39433	0.231373	0.543346	0.28538	0.566307	0.388238	0.317245	0.315839
0.309044	0.060028	0.056186	0.249063	0.072868	0.244611	0.493674	0.230717	0.19351	0.462512	0.037207	0.287254	0.154452	0.111317	0.038824	0.04351	0.046204	0.415183	0.123079	0.071134	0.309981	0.302952	0.001621	0.04829	0.025398	0.070291	0.500234	0.1403	0.264292	0.29686
0.05089	0.086902	0.733365	0.08559	0.253046	0.20164	0.396439	0.182498	0.079007	0.228889	0.161129	0.394564	0.879569	0.09112	0.107568	0.273899	0.782334	0.453843	0.097259	0.312793	0.282099	0.343955	0.140933	0.233505	0.07268	0.262887	0.076406	0.093111	0.398313	0.343252
0.058341	0.016001	0.098313	0.219963	0.202085	0	0.055834	0.144189	0.070173	0.485239	0.165651	0.061926	0.999063	0.120267	0.101546	0.249531	0.703608	0.151734	0.096813	0.077976	0.217034	0.39597	0.499766	0.170876	0.082287	0.341378	1	0.20717	0.189597	0.033271
0.123828	0.217221	0.266635	0.596298	0.066893	0.343486	0.244377	0.167174	0.27015	0.11038	0.084161	0.082076	0.36059	0.108599	0	0.221345	0.047587	0.114667	0.052741	0.086926	0.388707	0.212043	0.198852	0.067502	0.073477	0.309513	0.962512	0.046439	0.217737	0.091026
0.43463	0.120665	0.046204	0.00724	0.160333	0.279522	0.587629	0.12582	0.310216	0.045619	0.059302	0.197329	0.505858	0.060965	0.093416	0.137254	0.476101	0.055365	0	0	0.306232	0.420103	0.003737	0.021539	0.67268	0.582709	0.154475	0.144822	0.125937	0.003742
0.191401	0.089246	0.055131	0.090066	0.464152	0.072915	0	0.254217	0.39761	0.090745	0.324508	0.258435	0.261012	0.276476	0.098102	0.242737	0.825445	0.365042	0.187559	0.176898	0.041143	0.16284	0.20396	0.138051	0.384255	0.062535	0.75	0.394096	0.261246	0.231982
0.155483	0.135286	0.298032	0.268276	0.091096	0.184161	0.041425	0.268744	0.083271	0.134114	0.015565	0.152413	0.127413	0.397142	0.447516	0.038261	0.011638	0.364105	0.038707	0.034255	0.456888	0.211856	0.258435	0.332006	0.110239	0.024672	0.362699	0.110052	0.480084	0.113191
0.101593	0.321931	0.05574	0.101406	0.635426	0.061809	0.566307	0.296626	0.323102	0.229358	0.417994	0.573571	0.744142	0.410262	0.355904	0.067737	0.227202	0.098618	0.212301	0.320291	0.149649	0.095408	0.091378	0.197938	0.016987	0.076499	0.514292	0.025843	0.133529	0.138918
0.003484	0.18791	0.04679	0.104944	0.450094	0.052601	0.380975	0.45642	0.261246	0.004358	0.15403	0.052952	0.217291	0.056209	0.319119	0.139175	0.144213	0.06298	0.030178	0.024906	0.02896	0.06291	0.05799	0.058458	0.514761	0.160028	0.534911	0.053819	0.078351	0.046251
0.003423	0.008625	0.006462	0.010682	0.03709	0.033904	0.094939	0.032029	0	0.01048	0.026312	0.264761	0.462746	0.031443	0.157591	0.270619	0.089035	0.600984	0.04672	0.074813	0.041354	0.003622	0.346298	0.421509	0.282099	0.166518	0.011729	0.002281	0.018172	0.353327
0.087582	0.24836	0.058833	0.540769	0.187605	0.197329	0.126453	0.436504	0.093861	0.083904	0.017596	0.107966	0.060614	0.027437	0.019461	0.682755	0.789128	0.289363	0.105553	0.241331	0.225	0.035192	0.110614	0.063496	0.002798	0.078351	0.06298	0.137348	0.051101	0.229592
0.384489	0.102905	0.273664	0.573571	0.424321	0.079499	0.452671	0.357779	0.059888	0.155834	0.534208	0.02978	0.099555	0.395736	0.185098	0.083083	0.186106	0.138051	0.118955	0.196579	0.160239	0.047915	0.235942	0.434864	0.045056	0	0.443065	0.658388	0.112067	0.062816
0.201031	0.173149	0.063543	0.066846	0.747188	0.061059	0.095056	0.077226	0.049414	0.115839	0.128866	0.143533	0.281396	0.075234	0.065206	0.071368	0.087512	0.160708	0.109794	0.059864	0.047962	0.356607	0.055295	0.020982	0.128515	0.339738	0.166284	0.226265	0.020932	0.005787
0.14843	0.084677	0.032076	0.032849	0.640347	0.181373	0.499766	0.373477	0.078397	0.263824	0.042104	0.082802	0.031443	0.048899	0.221579	0.282099	0.024719	0.046696	0.255389	0.127484	0.397844	0.095337	0.206584	0.368322	0.205647	0.387769	0.095009	0.161551	0.069494	0.06605
0.16776	0.064949	0.028257	0.036106	0.235942	0.851687	0.081443	0.078889	0.113847	0.236645	0.254217	0.034653	0.500469	0.238988	0.069072	0.055459	0.12978	0	0.119845	0.136715	0.118627	0.052109	0.124367	0.523899	0.068322	0.070173	0.135567	0.10656	0.279053	0.361762
0.121649	0.528585	0.100258	0.085497	0.040159	0.104147	0.274133	0.016806	0.042174	0.159888	0.18784	0.084559	0.349344	0.512652	0.180904	0.317948	0.138894	0.39269	0.227976	0.278351	0.191542	0.095197	0.129475	0.475633	0.157591	0.080037	0.338566	0.192643	0.175398	0.100797
0.367619	0.3306	0.113051	0.090909	0.078069	0.541237	0.011872	0.126172	0.054592	0.060098	0.09843	0.069306	0.236645	0.08859	0.123758	0.098407	0.04105	0.356842	0.123313	0.488519	0.342784	0.105787	0	0.216776	0.157849	0.23641	0.096181	0.069986	0.086411	0.069681
0.023711	0.102109	0.054756	0.03627	0	0.113027	0.04679	0.093627	0.14515	0.140558	0.011774	0	0.241097	0.260544	0.104545	0	0.59747	0.743674	0.571462	0.337395	0.216753	0.823336	0	0.731113	0.348757	0.635686	0.522863	0.51839	0.402038	0.367793
0.297465	0.464861	0.424602	0.165159	0.32833	0.555666	0.2666	0.398857	0.366004	0.261382	0.510934	0.472068	0.237624	0.154573	0.103181	0.484891	0.429026	0.455765	0.696322	0.436531	0.384245	0.43494	0.395278	0.61829	0.257555	0.597913	0.377386	0.385288	0.299105	0.278231
0.145278	0.144085	0.270328	0.100944	0.281759	0.49508	0.306064	0.261034	0.501491	0.029409	0.364811	0.13663	0.168191	0.055418	0.085636	0.067048	0.526839	0.165706	0.113221	0.447018	0.403728	0.020711	0.038762	0.064115	0.046019	0.43007	0.10835	0.3416	0.448757	0.074751
0.110835	0.217445	0.142346	0.395179	0.142744	0.394831	0.251938	0.112922	0.32992	0.325845	0.536779	0.797217	0.11506	0.110984	0.347266	0.916998	0.730119	0.092594	0.437127	0.245427	0.411083	0.186133	0.351093	0.146968	0.371918	0.13161	0.138171	0.438121	0.431561	0.146173
0.039448	0.166501	0.290209	0.223111	0	0.087972	0.150547	0.059692	0.477187	0.173211	0.095477	0.906064	0.094384	0.08837	0.299254	0.387575	0.152485	0.095626	0.099801	0.114712	0.443489	0.471123	0.278131	0.130368	0.430666	1	0.287177	0.139165	0.05671	0.15333
0.279672	0.424155	0.571074	0.143241	0.401938	0.278976	0.294881	0.340308	0.134394	0.129225	0.142893	0.428628	0.23837	0	0.295378	0.092495	0.153479	0.03914	0.149254	0.368539	0.177038	0.27495	0.066054	0.131461	0.107753	0.390507	0.088767	0.173111	0.115855	0.523857
0.137724	0.097565	0.032744	0.185785	0.480467	0.639165	0.140258	0.482207	0.096372	0.084394	0.326839	0.51839	0.187922	0.183897	0.170875	0.545229	0.12838	0	0	0.184692	0.440656	0.009205	0.066103	0.9334	0.743539	0.257903	0.117346	0.162177	0.011948	0.288966
0.160984	0.077187	0.082207	0.328926	0.142346	0	0.22674	0.441252	0.118141	0.324354	0.287177	0.336581	0.297217	0.204125	0.372167	0.805169	0.456064	0.189911	0.202734	0.097018	0.267893	0.253579	0.156909	0.475199	0.069235	0.792744	0.327883	0.321173	0.278429	0.156163
0.053231	0.431958	0.329871	0.127386	0.221223	0.095179	0.321173	0.122068	0.228777	0.060437	0.187873	0.101193	0.341004	0.54175	0.015532	0.031978	0.414513	0.082853	0.094235	0.614811	0.299304	0.219085	0.437922	0.185437	0.05507	0.141849	0.116501	0.44165	0.152584	0.05492
0.197813	0.080268	0.145577	0.651093	0.102833	0.484095	0.415159	0.426988	0.260736	0.568588	0.617296	0.684394	0.417445	0.463867	0.141004	0.373111	0.141501	0.324404	0.429722	0.131312	0.106461	0.080268	0.142495	0.031064	0.136928	0.540755	0.06993	0.235785	0.367992	0.016566
0.290408	0.061531	0.184443	0.480318	0.137326	0.470378	0.449901	0.168489	0.014533	0.188419	0.058201	0.277734	0.108002	0.328131	0.239513	0.167495	0.11332	0.095626	0.095278	0.068042	0.174702	0.06829	0.093191	0.527833	0.154026	0.636183	0.088469	0.074652	0.065258	0.016208
0.017257	0.021963	0.043882	0.057058	0.09329	0.12664	0.044269	0	0.031924	0.025104	0.395129	0.243936	0.084443	0.197068	0.383996	0.168986	0.747515	0.084095	0.104722	0.135835	0.027793	0.421869	0.39667	0.34995	0.14662	0.037689	0.014617	0.04242	0.493738	0.104274
0.302684	0.088221	0.700795	0.209891	0.113917	0.166054	0.548211	0.161531	0.101243	0.042187	0.175348	0.115408	0.088817	0.057753	0.617296	0.950795	0.325696	0.073111	0.218241	0.278479	0.103777	0.11834	0.069881	0.027082	0.120477	0.088519	0.240308	0.073211	0.386928	0.628728
0.100746	0.420726	0.746024	0.436034	0.132058	0.623757	0.444384	0.100944	0.268241	0.295278	0.055517	0.122813	0.316451	0.275845	0.103082	0.148012	0.143141	0.142346	0.261978	0.125944	0.042281	0.137028	0.507455	0.097813	0	0.452932	0.776342	0.165308	0.161581	0.267445
0.202932	0.036014	0.081411	0.595427	0.089264	0.093589	0.118787	0.102087	0.145726	0.22505	0.092793	0.438569	0.131859	0.104374	0.12326	0.025487	0.192644	0.136133	0.1083	0.062475	0.421521	0.119384	0.053479	0.070974	0.313121	0.223509	0.239165	0.097763	0.025641	0.110239
0.069781	0.068091	0.091203	0.482654	0.139115	0.625746	0.434592	0.142992	0.321223	0.103877	0.146322	0.113966	0.131809	0.179573	0.285089	0.049389	0.055219	0.310835	0.212425	0.412177	0.112326	0.145378	0.574056	0.118588	0.450447	0.09667	0.322813	0.112922	0.162227	0.100249
0.102783	0.087575	0.051839	0.319632	0.839463	0.086332	0.08832	0.142644	0.140805	0.174453	0.028673	0.498012	0.276541	0.075248	0.118141	0.160089	0	0.078081	0.152982	0.151988	0.066551	0.097863	0.456958	0.075895	0.102883	0.26173	0.157058	0.308698	0.240855	0.138718
0.593439	0.155666	0.114662	0.062674	0.207654	0.385785	0.057107	0.062425	0.246074	0.252187	0.117744	0.456412	0.557157	0.305268	0.335934	0.162972	0.498509	0.261034	0.349801	0.107654	0.212127	0.226789	0.423459	0.131163	0.126292	0.406163	0.216153	0.215457	0.128926	0.469732
0.468738	0.263569	0.148857	0.120328	0.731113	0.028151	0.188022	0.12008	0.07505	0.15666	0.131561	0.328777	0.139066	0.220676	0.107207	0.093439	0.504473	0.138569	0.657058	0.305119	0.225199	0	0.067793	0.128926	0.19334	0.150447	0.162773	0.117744	0.121421	0.027311
0.121173	0.047788	0.040557	0	0.112177	0.074503	0.063718	0.116451	0.136083	0.055467	0	0.185686	0.204026	0.213917	0	0.468638	0.732604	0.690358	0.48663	0.263519	0.755467	0	0.686364	0.379798	0.509596	0.776263	0.378283	0.518687	0.370707	0.573737
0.651515	0.489899	0.236364	0.394949	0.675253	0.397475	0.509596	0.627778	0.265657	0.557576	0.263636	0.416667	0.458081	0.381313	0.737879	0.358081	0.472222	1	0.60202	0.321717	0.437374	0.342929	0.567172	0.626768	0.6	0.400505	0.473737	0.422222	0.416667	0.205556
0.255051	0.333333	0.365657	0.421717	0.631313	0.461616	0.346465	0.427778	0.358081	0.539394	0.310606	0.378283	0.219697	0.14798	0.408081	0.521212	0.280808	0.434343	0.432828	0.488384	0.383333	0.314646	0.85	0.387879	0.44899	0.64697	0.426768	0.45101	0.331818	0.230303
0.530808	0.267677	0.263636	0.425253	0.437879	0.30404	0.333333	0.372727	0.678283	0.551515	0.932323	0.332323	0.394949	0.445455	0.388384	0.289899	0.514646	0.541414	0.512626	0.45101	0.439394	0.533333	0.315657	0.331818	0.164646	0.291919	0.401515	0.522727	0.424242	0.146465
0.282828	0.413636	0.277273	0.439394	0.342929	0.44697	0.584343	0.436869	0.374242	0.273737	0.755556	0.215657	0.264646	0.340909	0.325253	0.435354	0.297475	0.317172	0.123737	0.55404	0.523232	0.539899	0.306566	0.457576	0.805556	0.40202	0.182828	0.279798	0.35404	0.447475
0.475253	0.576768	0.414141	0.439899	0.555556	0.381818	0.319192	0.265152	0.140909	0.340404	0.45303	0.359091	0.425758	0.404545	0.295455	0.362626	0.171212	0.472222	0.817172	0.345455	0.335354	0.208586	0.747475	0.586869	0.751515	0.388889	0.384848	0.459596	0.460101	0.39596
0.267677	0.192929	0.471212	0.343939	0.488384	0.24798	0.374242	0.229798	0.162121	0.420707	0.241414	0.363636	0.45404	0.271717	0.457576	0.255556	0.438384	0.334343	0.307576	0.370707	0.169192	0.205051	0.373737	0.674242	0.281818	0.05404	0.336869	0.324747	0.283333	0.230303
0.332323	0.306566	0.668687	0.320202	0.299495	0.44596	0.341919	0.388384	0.390909	0.358586	0.357071	0.449495	0.464141	0.225253	0.575758	0.601515	0.436869	0.269697	0.441414	0.487879	0.39899	0.15101	0.356061	0.238889	0.29697	0.125253	0.593434	0.528283	0.458081	0.456566
0.522222	0.185859	0.151515	0.455556	0.429293	0.441919	0.220202	0.512626	0.367677	0.414646	0.229293	0.536869	0.540909	0.408586	0.396465	0.19596	0.24798	0.230808	0.428788	0.205556	0.142424	0.378283	0.331818	0.245455	0.50202	0.360101	0.463636	0.341919	0.215657	0.270707
0.422727	0.415657	0.578283	0.390909	0.339899	0.380303	0.361616	0.428283	0.420707	0.675758	0.724747	0.520707	0.380808	0.254545	0.529293	0.24596	0.407576	0.358081	0.435354	0.290404	0.479798	0.307071	0.226263	0.358081	0.333838	0.515657	0.241414	0.482323	0.451515	0.247475
0.259091	0.530303	0.425253	0.525758	0.420707	0.412121	0.187879	0.321717	0.266667	0.139899	0.775253	0.481313	0.330303	0.413636	0.338384	0.411616	0.291919	0.268687	0.196465	0.282323	0.290404	0.320707	0.369697	0.364141	0.600505	0.213131	0.177273	0.441919	0.288889	0.367677
0.15404	0.198485	0.442424	0.288889	0.273232	0.390404	0.557071	0.078283	0.309596	0.377273	0.641414	0.208081	0.344949	0.438384	0.243939	0.762121	0.291919	0.326768	0.158081	0.162626	0.448485	0.408586	0.364646	0.35404	0.444444	0.360101	0.241919	0.336869	0.29899	0.45101
